,dwell,car,2,child,age,5,6,religion,8,9,10,11,12,13
464,0,0,3,2,37,1,1,0,0,0,39,1,18,0
465,0,0,4,3,27,0,0,1,0,0,47,1,14,0
466,0,0,7,0,7,1,0,0,0,0,15,1,17,0
467,1,0,3,2,28,1,0,1,0,0,39,1,1,0
468,0,0,0,0,37,1,1,0,0,0,39,1,46,0
469,0,0,5,3,53,1,0,1,0,0,39,1,35,0
470,0,0,4,0,10,1,0,0,0,2,39,1,19,0
471,0,1,10,5,38,1,1,0,0,0,39,1,48,1
472,0,0,3,0,10,1,0,0,0,2,47,1,10,0
473,1,1,2,0,9,1,0,0,0,1,39,1,12,0
474,1,0,3,2,17,0,0,1,0,1,46,1,9,0
475,0,1,6,2,17,1,0,1,0,1,11,1,27,0
476,0,0,3,2,38,1,1,0,0,0,47,0,26,0
477,0,2,8,3,38,1,0,1,0,0,39,1,48,0
478,1,1,3,2,20,0,0,1,0,0,55,1,30,0
479,0,0,2,1,25,0,0,1,0,1,35,1,29,0
480,1,0,3,2,32,0,0,1,0,1,59,1,2,0
481,1,1,4,0,13,0,0,0,0,1,29,1,20,1
482,0,0,7,6,41,0,0,1,0,0,35,1,51,0
483,1,0,2,1,34,1,0,1,0,0,29,1,44,0
484,0,1,3,2,34,0,0,1,0,1,39,1,44,1
485,0,1,3,2,40,1,0,1,0,2,35,1,50,1
486,1,0,1,0,35,1,0,1,0,1,95,1,20,0
487,0,0,2,1,37,0,0,1,0,0,59,1,1,0
488,0,3,3,2,39,1,0,1,0,3,39,1,8,1
489,0,1,1,0,63,0,0,1,0,3,29,1,39,1
490,0,0,1,0,36,1,0,1,0,0,29,1,46,0
491,0,0,0,0,17,0,0,0,0,1,44,1,8,1
492,0,0,2,1,49,1,0,1,0,0,39,1,59,0
493,0,0,1,0,41,1,0,1,0,0,19,1,26,0
494,1,0,6,0,13,1,0,0,0,1,19,1,17,0
495,1,1,3,2,25,0,0,1,0,0,35,1,35,0
496,0,0,0,0,14,1,0,0,0,0,43,1,10,0
497,0,1,3,0,18,1,0,0,0,2,53,1,28,0
498,0,1,6,0,4,1,0,0,0,1,39,1,14,0
499,1,0,10,3,13,1,0,0,0,0,39,1,23,0
500,1,1,3,2,36,0,0,1,0,3,39,1,46,1
501,0,1,3,2,24,0,0,1,0,3,39,1,34,1
502,0,0,3,3,29,1,1,0,0,0,47,1,12,0
503,0,0,4,2,15,0,0,1,0,1,47,1,22,0
504,0,1,5,4,27,0,0,1,0,3,39,1,11,1
505,0,1,4,3,36,1,0,1,0,0,59,1,28,1
506,0,3,3,0,18,0,0,0,0,3,39,1,27,1
507,1,0,4,3,33,0,0,1,0,0,71,1,43,0
508,1,0,1,0,12,0,0,1,0,0,47,1,22,0
509,0,0,3,2,26,1,0,1,0,0,55,1,12,0
510,1,0,2,1,15,1,0,1,0,2,39,1,25,0
511,0,2,2,0,18,1,0,0,0,2,39,1,28,0
512,0,1,3,2,17,1,0,1,0,2,39,1,27,0
513,1,0,2,1,33,1,0,1,0,2,49,1,19,0
514,1,0,3,2,14,0,0,1,0,2,55,0,24,0
515,0,0,4,3,22,0,0,1,0,0,39,1,30,0
516,0,0,2,1,17,0,0,1,0,1,39,1,11,0
517,1,0,2,0,10,1,0,1,0,0,52,1,6,0
518,1,1,1,0,20,0,0,0,0,2,89,1,10,1
519,1,0,5,0,13,1,0,0,0,0,59,1,3,0
520,0,0,5,0,14,0,0,0,0,2,59,1,24,0
521,0,0,3,2,20,0,0,1,0,1,49,1,10,0
522,1,0,0,0,30,0,0,0,0,2,47,1,20,0
523,1,0,2,1,30,1,0,1,0,0,39,1,40,0
524,0,0,3,2,24,0,0,1,0,0,52,1,32,0
525,1,0,2,1,20,0,0,1,0,1,39,1,3,0
526,0,2,3,2,37,0,0,1,0,1,29,1,47,1
527,1,1,2,2,37,0,1,0,0,2,59,1,47,1
528,0,0,3,2,26,1,0,0,0,2,39,1,21,0
529,1,0,1,1,42,1,1,0,0,0,29,1,30,0
530,0,1,3,0,22,0,0,0,0,1,47,1,30,0
531,0,1,2,1,31,0,0,1,0,0,39,1,23,1
532,0,1,3,0,9,0,0,0,0,1,24,1,19,0
533,1,1,2,1,19,0,0,1,0,1,69,1,1,0
534,0,0,3,2,38,0,0,1,0,0,39,0,25,0
535,0,1,4,3,23,0,0,1,0,2,47,1,33,0
536,0,0,4,3,26,1,0,1,0,0,37,1,36,0
537,1,0,5,4,19,1,0,1,0,0,39,1,12,0
538,0,1,3,0,10,1,0,0,0,1,43,1,20,0
539,1,0,2,0,8,0,0,0,0,2,55,1,18,0
540,0,0,2,0,24,0,0,1,0,0,43,1,11,0
541,0,0,1,0,44,1,0,1,0,0,43,1,40,0
542,1,0,3,0,9,0,0,0,0,1,69,1,19,0
543,1,0,2,1,36,0,0,1,0,0,39,1,12,0
544,0,0,6,3,46,0,0,1,0,0,59,1,56,0
545,1,0,2,1,15,1,0,1,0,0,49,1,25,0
546,1,1,5,0,16,1,0,1,0,2,39,1,3,0
547,0,0,4,3,35,0,0,1,0,0,19,1,45,0
548,0,2,3,2,42,0,0,1,0,2,49,1,52,0
549,0,0,5,4,32,0,0,1,0,1,43,1,42,0
550,0,0,1,0,24,0,1,0,0,0,55,1,34,0
551,0,0,2,0,10,1,0,0,0,1,39,1,20,0
552,0,2,1,0,20,0,0,1,0,3,49,1,30,1
553,0,0,4,2,34,0,0,1,0,0,39,1,22,0
554,0,0,1,1,37,1,0,0,0,2,39,1,47,1
555,0,0,2,1,22,1,0,0,0,1,39,1,24,0
556,0,0,0,0,32,0,0,0,0,0,39,1,10,0
557,0,1,3,3,31,1,1,0,0,3,39,0,41,1
558,0,1,3,2,30,1,0,1,0,2,39,1,10,0
559,1,0,2,1,13,0,0,1,0,0,39,1,23,0
560,1,0,4,0,3,1,0,0,0,0,14,1,13,0
561,0,1,4,3,37,0,0,1,0,0,49,1,47,1
562,0,1,2,0,17,1,0,0,0,1,59,1,8,0
563,0,0,7,0,15,0,0,0,0,0,39,1,25,0
564,0,1,4,0,9,0,0,0,0,2,35,1,19,0
565,0,0,2,1,32,1,0,1,0,0,75,1,13,0
566,0,0,2,2,30,1,1,0,0,2,22,1,40,0
567,0,0,4,3,24,0,0,1,0,0,45,0,4,0
568,0,1,4,1,22,0,0,1,0,2,47,1,32,0
569,0,0,4,3,25,1,0,1,0,0,41,1,4,0
570,0,0,5,4,18,1,0,1,0,0,45,1,15,0
571,1,0,1,0,19,0,0,1,0,1,47,1,29,0
572,0,0,3,2,20,1,0,1,0,2,55,1,8,0
573,0,1,3,2,38,0,0,1,0,2,39,1,12,1
574,0,2,3,2,45,0,0,1,0,0,71,1,15,1
575,0,0,2,1,32,1,0,1,0,0,71,1,42,0
576,0,0,4,0,4,1,0,0,0,1,59,1,1,0
577,1,0,0,0,14,0,0,0,0,0,39,1,24,0
578,0,0,4,0,16,0,0,0,0,0,47,1,21,0
579,0,1,3,1,23,1,0,1,0,3,39,1,10,0
580,0,2,5,1,17,1,0,1,0,2,17,1,27,0
581,0,0,4,3,27,0,0,1,0,1,47,1,10,0
582,0,0,6,2,52,0,0,1,0,0,35,0,40,0
583,0,0,4,3,29,0,0,1,0,1,39,1,38,0
584,0,0,0,0,47,1,1,0,0,1,19,0,57,0
585,0,0,2,1,23,1,0,1,0,0,39,0,33,0
586,1,0,2,2,16,1,0,0,0,2,33,1,10,0
587,1,0,2,2,24,1,1,0,0,0,47,1,3,1
588,1,0,2,1,22,0,0,1,0,0,49,1,32,1
589,0,2,3,2,41,1,0,1,0,3,19,1,51,1
590,0,0,9,0,13,1,0,0,0,2,61,1,23,0
591,0,4,3,2,38,0,0,1,0,1,83,1,33,1
592,1,1,1,0,11,1,0,0,0,0,41,1,4,0
593,0,0,5,4,27,0,0,1,0,0,43,1,20,0
594,0,0,5,1,29,1,0,1,0,0,39,1,12,0
595,1,1,4,3,31,0,0,1,0,0,55,1,37,0
596,0,0,4,1,33,0,0,1,0,0,39,1,40,0
597,0,0,4,3,28,0,0,1,0,0,39,1,38,0
598,1,0,3,2,18,0,0,1,0,0,71,1,22,1
599,0,1,3,2,29,0,0,1,0,2,47,1,10,1
600,0,0,2,1,18,0,0,1,0,1,39,1,20,1
601,0,1,3,2,21,1,0,1,0,2,43,1,1,0
602,1,0,5,4,26,0,0,1,0,0,47,1,8,1
603,0,1,2,0,15,0,0,0,0,2,43,1,21,0
604,0,0,1,1,60,1,1,0,0,0,15,1,45,0
605,0,1,2,1,45,0,0,1,0,1,55,1,33,0
606,0,0,4,3,33,1,1,0,0,1,56,1,43,0
607,0,2,5,2,17,1,0,0,0,3,29,1,26,0
608,0,1,3,2,29,0,0,1,0,3,45,1,39,1
609,1,1,5,4,39,0,0,1,0,1,76,1,49,0
610,1,0,5,4,24,0,0,1,0,0,69,1,34,0
611,0,1,2,1,33,1,0,1,0,3,3,1,10,0
612,0,0,2,1,22,1,0,1,0,1,44,1,29,0
613,0,0,5,1,14,0,0,1,0,0,39,1,24,0
614,1,0,6,4,46,1,0,1,0,0,39,1,56,0
615,1,0,1,1,44,1,0,0,0,0,29,1,54,0
616,0,0,0,0,28,1,0,0,0,2,43,1,9,0
617,0,0,9,8,49,0,0,1,0,0,44,0,39,0
618,0,0,3,2,29,1,0,1,0,1,29,1,18,0
619,1,0,2,0,71,0,0,0,0,0,47,1,1,0
620,0,1,3,2,30,1,0,1,0,0,29,1,20,0
621,0,3,5,0,10,0,0,0,0,1,51,1,20,0
622,0,0,1,0,14,0,0,1,0,0,47,1,24,0
623,0,1,3,2,30,0,0,1,0,1,83,1,40,1
624,1,0,7,6,36,0,0,1,0,0,44,1,20,0
625,1,0,4,3,21,0,0,1,0,0,47,1,12,0
626,0,0,2,1,14,0,0,1,0,0,69,1,24,0
627,0,1,3,0,11,0,0,0,0,2,49,1,21,1
628,1,0,2,1,34,0,0,1,0,0,69,1,40,1
629,0,0,6,5,41,0,0,1,0,0,34,0,3,1
630,1,0,1,0,44,0,0,1,0,0,29,1,1,1
631,1,0,3,2,30,0,0,1,0,2,51,1,17,0
632,0,2,2,1,26,1,0,1,0,3,39,1,36,1
633,1,0,2,1,20,0,0,1,0,1,47,1,30,0
634,0,0,3,0,11,0,0,0,0,0,19,1,15,0
635,1,0,1,0,11,0,0,1,0,1,39,1,2,0
636,0,1,3,2,33,0,0,1,0,3,39,1,43,1
637,1,0,2,1,10,0,0,1,0,0,59,1,20,0
638,0,0,3,2,29,0,0,1,0,0,49,1,39,0
639,1,0,4,3,38,0,0,1,0,0,29,1,48,0
640,1,0,6,5,30,0,0,1,0,0,69,1,14,0
641,0,0,13,0,12,0,0,0,0,0,39,1,14,0
642,0,0,4,0,23,1,0,0,0,1,55,1,33,0
643,0,0,2,0,8,1,0,0,0,2,39,1,18,0
644,1,0,5,2,35,1,0,1,0,2,43,0,17,0
645,0,1,2,1,27,1,0,1,0,1,39,1,13,0
646,0,0,11,4,22,0,0,1,0,1,49,1,32,0
647,0,0,2,1,22,0,0,1,0,0,47,1,32,0
648,0,0,3,0,4,1,0,0,0,0,29,1,6,0
649,0,0,6,6,31,1,0,0,0,0,65,1,20,0
650,1,0,6,0,9,0,0,0,0,0,24,1,19,0
651,1,0,0,0,21,1,0,0,0,1,71,1,16,1
652,0,0,0,0,18,1,0,0,0,1,47,1,28,0
653,0,1,3,2,19,1,0,1,0,0,9,1,29,0
654,0,0,5,3,29,0,0,1,0,1,44,1,39,0
655,1,0,1,0,15,0,0,1,0,2,43,1,25,0
656,1,1,2,1,16,0,0,1,0,2,39,1,26,0
657,1,0,0,0,25,1,0,0,0,1,41,1,35,0
658,1,0,1,1,43,0,1,0,0,0,59,0,53,0
659,0,0,8,3,53,0,0,1,0,0,19,1,59,0
660,1,0,2,1,13,1,0,1,0,0,53,1,23,0
661,0,1,5,1,9,0,0,1,0,1,49,1,2,0
662,1,1,2,1,46,0,0,1,0,0,43,1,46,0
663,0,1,5,1,40,1,1,0,0,3,39,1,46,0
664,1,0,4,0,11,0,0,0,0,0,47,1,21,0
665,0,0,5,0,31,0,0,0,0,0,29,1,41,0
666,0,1,0,0,32,0,0,0,0,2,39,1,6,1
667,0,0,0,0,48,1,1,0,0,1,39,1,43,0
668,0,1,2,1,19,0,0,1,0,0,43,1,29,1
669,0,0,3,0,9,1,0,0,0,2,29,1,19,0
670,1,0,0,0,17,0,0,0,0,1,83,1,11,1
671,1,0,2,1,16,0,0,1,0,0,47,1,26,0
672,1,0,0,0,22,0,0,0,0,0,59,1,12,0
673,0,0,5,2,37,0,0,1,0,0,39,1,30,0
674,0,3,2,1,18,0,0,1,0,1,34,1,16,0
675,0,0,2,1,43,0,0,1,0,0,39,0,35,0
676,0,1,4,1,49,1,0,1,0,0,14,0,12,0
677,1,0,7,5,38,0,0,1,0,0,48,1,1,0
678,0,0,3,2,32,0,0,1,0,1,47,1,2,0
679,0,0,3,1,41,0,0,1,0,1,35,1,40,1
680,0,0,3,2,33,0,0,1,0,0,39,1,30,0
681,1,0,3,2,36,0,0,1,0,0,59,1,46,0
682,0,1,1,0,39,0,0,1,0,2,39,1,49,1
683,0,1,4,0,37,0,0,1,0,1,59,1,15,1
684,0,3,4,0,11,1,0,0,0,2,19,1,21,0
685,0,0,5,4,25,1,0,1,0,0,39,1,35,0
686,0,1,3,0,6,1,0,0,0,1,19,1,16,0
687,1,1,5,0,12,1,0,0,0,1,39,1,22,0
688,0,0,1,0,11,0,0,1,0,2,23,1,20,0
689,1,1,5,0,39,0,0,0,0,2,27,0,17,0
690,0,0,4,0,6,0,0,0,0,0,55,1,16,0
691,0,0,2,0,54,0,0,1,0,0,31,1,21,0
692,0,0,2,1,41,0,0,1,0,0,44,0,51,0
693,0,1,4,3,26,0,0,1,0,3,47,1,36,1
694,0,0,3,1,11,0,0,1,0,1,39,1,21,0
695,0,1,2,1,21,1,0,1,0,0,44,1,31,0
696,0,0,2,1,24,0,0,1,0,0,54,1,7,0
697,0,0,2,1,31,0,0,1,0,0,39,1,20,0
698,0,3,3,2,35,0,0,1,0,2,49,1,45,1
699,0,0,4,3,28,1,0,1,0,0,55,1,8,0
700,1,0,6,4,31,0,0,1,0,0,43,1,25,0
701,0,0,2,2,41,1,0,0,0,1,47,1,25,0
702,1,1,6,0,14,0,0,1,0,0,49,1,5,0
703,0,1,3,2,31,0,0,1,0,2,69,1,41,1
704,0,0,4,3,33,0,0,1,0,1,39,1,14,1
705,0,0,2,1,24,0,0,1,0,1,39,1,20,0
706,0,1,4,3,32,0,0,1,0,0,59,1,42,0
707,0,1,3,2,35,0,0,1,0,0,29,1,45,0
708,0,0,4,3,37,0,0,1,0,0,39,1,22,0
709,0,1,3,2,22,0,0,1,0,1,55,1,32,0
710,0,0,2,1,31,0,0,1,0,2,87,1,29,1
711,1,1,1,0,11,1,0,1,0,2,39,1,21,0
712,0,1,2,0,19,0,0,1,0,0,43,1,29,0
713,0,1,4,3,27,0,0,1,0,1,59,1,15,1
714,0,1,3,2,42,0,0,1,0,2,39,1,52,1
715,0,1,3,2,45,0,0,1,0,0,49,1,55,0
716,0,1,3,2,34,0,0,1,0,2,45,1,44,1
717,0,1,1,0,48,0,0,1,0,1,54,1,58,0
718,1,0,2,0,16,0,0,1,0,3,39,1,2,1
719,0,0,3,0,10,1,0,0,0,2,39,1,10,0
720,1,0,4,0,6,1,0,0,0,0,59,1,13,0
721,0,1,4,3,31,0,0,1,0,2,69,1,41,1
722,1,0,4,0,8,1,0,0,0,1,45,1,4,0
723,0,0,3,2,70,0,0,1,0,0,39,0,80,0
724,1,0,4,3,33,0,0,1,0,2,43,1,43,1
725,1,0,3,2,29,0,0,1,0,0,47,1,13,0
726,0,0,3,2,43,0,0,1,0,0,19,1,28,1
727,0,0,1,0,16,0,0,1,0,0,49,1,6,0
728,0,0,5,4,31,0,0,1,0,1,49,1,7,1
729,0,0,2,1,30,1,0,0,0,3,39,1,40,0
730,1,0,0,0,11,0,0,0,0,3,39,1,21,0
731,1,0,4,3,27,0,0,1,0,0,49,1,10,0
732,0,1,0,0,40,0,1,0,0,0,55,1,50,1
733,0,0,3,2,39,0,0,1,0,0,43,1,17,1
734,1,0,3,2,22,0,0,1,0,2,14,1,1,0
735,0,0,5,4,23,0,0,1,0,0,39,1,10,0
736,0,3,0,0,10,1,0,0,0,0,47,1,8,0
737,0,0,2,1,24,0,0,1,0,1,43,1,34,0
738,0,1,3,2,27,0,0,1,0,1,39,1,17,1
739,0,0,10,4,51,0,0,1,0,0,71,1,61,0
740,1,2,4,0,30,0,1,0,0,2,39,1,1,1
741,0,0,4,3,31,1,0,1,0,2,39,1,4,0
742,0,0,4,0,12,0,0,0,0,2,73,1,22,0
743,0,0,4,0,4,1,0,1,0,1,19,1,14,0
744,0,1,2,1,21,1,0,1,0,2,59,1,20,0
745,0,1,5,0,9,0,0,1,0,2,43,1,19,0
746,0,1,7,0,13,0,0,0,0,0,47,1,4,0
747,0,0,8,7,12,0,0,1,0,0,47,1,15,0
748,0,0,3,2,33,1,0,1,0,2,39,1,43,1
749,0,0,1,0,46,1,0,0,0,0,35,1,54,0
750,0,0,4,0,41,0,0,0,0,2,39,1,4,1
751,1,0,4,3,37,0,0,1,0,0,73,1,39,0
752,0,0,5,4,42,0,0,1,0,0,49,1,52,0
753,0,0,0,0,27,0,0,0,0,0,5,1,13,0
754,1,0,0,0,57,1,1,0,0,0,7,1,67,0
755,1,0,3,2,19,0,0,1,0,1,34,1,29,0
756,1,0,5,0,20,0,0,0,0,0,48,1,30,0
757,0,0,4,0,10,0,0,0,0,1,44,1,10,0
758,0,1,4,3,14,1,0,1,0,0,39,1,24,0
759,0,0,2,1,28,0,0,1,0,0,59,1,38,0
760,0,0,2,1,18,0,0,1,0,0,43,1,28,0
761,0,0,8,3,34,1,0,1,0,2,39,1,44,0
762,1,2,7,2,17,0,0,1,0,2,39,1,27,1
763,1,0,4,3,36,0,0,1,0,2,39,1,2,0
764,0,0,4,2,46,1,0,0,0,0,19,1,56,0
765,0,0,2,1,46,0,0,1,0,3,39,1,32,1
766,0,0,3,0,6,0,0,0,0,1,8,1,16,0
767,0,0,2,0,13,1,0,0,0,1,29,1,2,0
768,1,0,2,2,24,1,0,0,0,0,59,1,34,0
769,1,1,3,2,32,0,0,1,0,0,59,1,42,1
770,1,2,3,2,32,0,0,1,0,3,59,1,14,1
771,0,0,0,0,34,0,0,0,0,0,39,1,44,0
772,0,1,4,3,33,0,0,1,0,2,75,1,30,1
773,1,0,3,2,15,0,0,1,0,1,45,1,1,1
774,0,0,5,0,9,0,0,0,0,0,29,1,15,0
775,0,1,3,1,36,0,0,1,0,0,49,1,36,0
776,1,0,4,0,5,0,0,0,0,0,19,1,15,0
777,0,0,3,2,20,0,0,1,0,1,79,1,30,1
778,0,1,7,6,46,0,0,1,0,0,55,1,56,0
779,0,0,5,4,43,1,0,1,0,0,39,1,28,0
780,0,4,0,0,39,1,0,0,0,0,59,1,25,0
781,0,0,5,0,49,0,0,1,0,0,39,1,20,0
782,0,1,4,2,42,0,0,1,0,2,44,1,40,1
783,1,0,6,0,12,1,0,0,0,1,49,1,0,0
784,0,2,2,1,31,0,0,1,0,3,39,1,24,1
785,0,0,4,1,22,0,0,1,0,0,39,0,3,0
786,0,0,9,0,11,0,0,0,0,1,47,1,21,0
787,0,0,3,2,37,0,0,1,0,1,34,1,47,0
788,0,1,3,2,23,1,0,1,0,0,38,1,33,0
789,1,1,2,0,13,1,0,0,0,1,39,1,2,0
790,1,0,5,1,57,0,0,1,0,0,35,1,67,0
791,0,0,3,2,18,0,0,1,0,0,43,1,28,0
792,0,0,5,4,23,1,0,1,0,0,7,1,31,0
793,0,0,6,2,62,0,0,1,0,0,14,1,35,0
794,1,0,2,1,13,1,0,1,0,0,55,1,7,0
795,0,0,2,0,8,0,0,0,0,1,49,1,18,0
796,1,0,2,1,60,0,0,1,0,1,65,1,70,0
797,0,0,2,0,13,0,0,0,0,0,39,1,18,0
798,1,0,8,0,4,1,0,0,0,1,51,1,3,0
799,1,0,4,0,5,0,0,0,0,0,73,1,6,0
800,0,0,4,3,15,0,0,1,0,2,89,1,25,0
801,1,0,3,2,37,0,0,1,0,2,83,1,46,1
802,0,0,0,0,28,0,0,0,0,0,39,0,12,0
803,1,1,3,2,32,1,0,1,1,1,53,1,13,1
804,0,0,2,0,29,1,0,0,0,0,39,1,39,0
805,0,0,5,4,28,0,0,1,0,1,39,1,9,0
806,0,0,1,0,67,0,0,1,0,0,69,1,46,1
807,0,0,5,2,30,0,0,1,0,0,43,1,40,0
808,0,0,3,2,50,0,0,1,0,0,39,1,60,0
809,0,0,2,1,15,0,0,1,0,2,54,1,5,0
810,0,0,0,0,12,1,0,0,0,1,71,1,22,0
811,1,1,1,0,11,1,0,1,0,0,59,1,21,0
812,0,0,3,1,46,1,0,1,0,0,9,0,40,0
813,0,0,3,2,40,0,0,1,0,1,31,1,27,0
814,0,0,2,1,78,0,0,1,0,0,39,1,66,0
815,0,1,5,0,14,0,0,0,0,2,39,1,21,0
816,0,0,4,1,41,0,0,1,0,0,47,1,29,1
817,0,0,2,1,20,1,0,1,0,1,47,1,30,0
818,1,1,1,0,36,0,0,1,0,0,43,1,0,0
819,0,2,1,0,37,0,0,1,0,1,59,1,47,1
820,0,0,2,0,25,1,0,0,0,2,29,1,12,0
821,0,0,2,1,32,0,0,1,0,1,43,1,42,1
822,0,0,5,3,33,1,0,0,0,0,45,1,4,0
823,1,0,2,0,15,0,0,0,0,2,59,1,16,0
824,0,0,3,2,29,1,1,0,0,0,9,1,18,1
825,0,0,3,3,47,1,1,0,0,0,41,1,50,0
826,0,2,4,3,35,0,0,1,0,1,69,1,35,1
827,1,0,1,0,17,0,0,1,0,1,59,1,10,0
828,1,0,4,3,30,0,0,1,0,1,65,1,40,1
829,0,0,10,0,14,0,0,0,0,0,49,1,24,0
830,0,0,6,2,15,0,0,1,0,1,47,1,23,1
831,0,1,2,0,39,0,0,1,0,1,14,1,49,0
832,0,1,3,2,32,1,0,1,0,2,29,1,12,1
833,0,0,1,0,16,0,0,1,0,2,98,1,26,0
834,0,0,6,4,35,0,0,1,0,0,47,1,25,0
835,0,0,5,3,44,1,0,1,0,0,23,1,54,0
836,0,2,3,0,8,0,0,0,0,1,41,1,18,0
837,0,0,2,0,9,0,0,1,0,1,49,1,15,0
838,0,0,0,0,47,0,0,0,0,0,13,1,57,0
839,0,1,3,2,13,1,0,1,0,2,39,1,23,1
840,0,1,10,8,34,0,0,1,0,0,47,1,30,0
841,0,1,1,0,8,1,0,1,0,1,53,1,17,0
842,0,0,6,3,28,1,0,1,0,0,44,1,15,0
843,0,0,3,2,14,0,0,1,0,0,44,1,6,0
844,1,0,4,3,22,1,0,1,0,1,35,1,32,0
845,0,1,1,0,11,1,0,1,0,0,39,1,21,0
846,0,0,3,2,29,1,0,1,0,1,47,1,39,0
847,0,0,4,3,22,0,0,1,0,1,47,1,32,0
848,1,0,2,0,40,0,0,1,0,0,43,1,11,0
849,0,0,10,9,36,1,0,1,0,0,39,1,46,0
850,0,0,4,3,46,0,0,1,0,0,47,1,15,0
851,0,0,2,1,19,0,0,1,0,2,65,1,29,1
852,0,1,3,2,27,1,0,1,0,2,43,1,29,0
853,0,2,4,3,37,0,0,1,0,1,39,1,30,1
854,0,0,3,2,29,0,0,1,0,1,47,1,39,0
855,1,1,1,0,12,0,0,1,0,1,43,1,22,1
856,0,0,2,2,27,1,1,0,0,0,39,1,37,1
857,0,1,2,1,32,0,0,1,0,0,49,1,42,1
858,1,0,3,1,11,1,0,1,0,0,39,1,3,0
859,0,0,1,0,15,1,0,0,0,1,39,1,6,0
860,0,1,3,2,24,1,0,1,0,3,19,1,34,0
861,0,0,2,1,23,0,0,1,0,2,47,1,33,0
862,1,1,3,2,17,0,0,1,0,1,43,1,27,0
863,0,2,2,1,21,0,0,1,0,2,43,1,31,1
864,0,0,7,6,38,1,0,1,0,0,29,1,47,0
865,0,0,4,0,9,0,0,0,0,0,47,1,1,0
866,0,0,1,0,32,1,0,1,0,2,39,1,26,0
867,1,1,3,0,10,1,0,0,0,1,29,1,19,0
868,0,1,4,3,25,0,0,1,0,0,43,1,35,0
869,1,0,0,0,18,1,0,0,0,2,42,1,28,0
870,0,1,2,1,26,0,0,1,0,2,39,1,36,1
871,0,0,4,0,12,0,0,0,0,2,63,1,5,0
872,0,0,6,5,50,0,0,1,0,0,44,1,51,0
873,1,0,4,0,18,1,0,0,0,2,35,1,28,1
874,0,0,3,2,20,0,0,1,0,0,83,1,30,0
875,1,1,6,4,21,1,0,1,0,0,49,1,8,0
876,0,0,3,2,18,1,0,1,0,0,13,1,28,0
877,1,0,1,0,14,0,0,0,0,2,39,1,24,0
878,0,0,8,6,31,0,0,1,0,0,39,1,41,0
879,1,0,3,2,30,0,0,1,0,1,47,1,25,1
880,0,0,3,2,17,1,0,1,0,1,39,1,10,0
881,0,2,3,2,34,1,0,1,0,3,8,1,15,1
882,0,0,5,4,35,0,0,1,0,0,48,1,45,0
883,1,0,2,1,15,0,0,1,0,0,77,1,25,0
884,0,2,3,2,38,0,0,1,0,0,39,1,48,1
885,0,1,1,0,51,0,0,1,0,0,83,1,61,1
886,1,0,3,0,14,0,0,0,0,0,50,1,2,0
887,1,0,3,2,15,0,0,1,0,0,71,1,25,0
888,0,0,4,3,42,0,0,1,0,0,59,1,16,0
889,0,1,4,0,27,0,0,1,0,2,77,1,37,1
890,0,1,3,0,12,0,1,0,0,0,54,1,22,0
891,0,0,1,0,50,1,0,1,0,0,19,1,60,0
892,0,2,4,1,48,0,0,1,0,0,47,1,58,1
893,1,0,3,2,24,0,0,1,0,0,47,1,15,1
894,0,0,7,0,10,0,0,0,0,2,47,1,4,1
895,1,1,5,0,14,1,0,0,0,1,39,1,19,0
896,0,0,3,0,3,0,0,0,0,1,19,1,8,0
897,0,0,2,0,42,0,0,1,0,0,39,1,52,0
898,1,0,2,1,16,0,0,1,0,1,39,1,23,0
899,1,0,6,1,27,0,0,1,0,0,29,1,8,0
900,0,0,3,2,42,0,0,1,0,0,47,1,18,1
901,0,1,1,0,41,1,0,1,0,0,3,1,51,0
902,1,0,1,1,16,1,0,0,0,1,79,1,10,0
903,0,2,4,2,32,0,0,1,0,2,29,1,20,1
904,0,1,2,1,33,0,0,1,0,0,49,1,30,0
905,1,0,4,2,19,0,0,1,0,2,39,1,29,0
906,0,0,7,6,27,1,0,1,0,0,9,1,12,0
907,1,0,2,1,8,1,0,1,0,0,49,1,18,0
908,0,2,3,2,25,0,0,1,0,2,39,1,20,1
909,0,0,2,0,26,0,0,1,0,0,47,1,12,1
910,0,0,2,0,26,1,0,1,0,0,14,1,36,0
911,0,1,3,0,10,0,0,1,0,1,43,1,20,0
912,0,0,8,0,9,0,0,0,0,2,68,1,1,0
913,0,1,3,2,24,0,0,1,0,1,39,1,17,1
914,0,0,2,1,13,1,0,1,0,2,43,1,15,0
915,0,0,3,2,23,0,0,1,0,0,59,1,30,1
916,0,1,4,3,26,1,0,1,0,1,11,1,11,1
917,1,1,3,2,40,0,0,1,0,2,39,1,5,1
918,0,0,6,5,42,0,0,1,0,0,83,1,30,0
919,1,0,3,2,47,1,0,1,0,0,9,1,57,0
920,0,1,5,3,25,0,0,1,0,1,59,1,35,1
921,1,0,8,7,42,0,0,1,0,0,47,1,52,0
922,0,1,3,2,22,0,0,1,0,1,59,1,13,1
923,0,0,3,1,33,1,0,0,0,0,54,1,43,0
924,0,0,4,0,17,1,0,0,0,2,29,1,27,0
925,0,2,1,0,47,0,0,1,0,0,47,1,54,0
926,0,0,2,1,42,0,0,1,0,0,39,1,52,0
927,0,1,0,0,50,1,1,0,0,1,19,1,40,1
928,0,0,1,0,15,1,0,0,0,0,71,1,15,0
